match_id,date,sport,team_name,opponent_team,player_name,player_position,minutes_played,score,goals,assists,saves,passes_completed,speed,success_rate,team_result,matches_played,matches_won,matches_lost,rating,injuries,cluster
M7479,2024-07-29,Basketball,Mumbai Warriors,Kolkata Kings,Arnav Iyer,Guard,47,67,1,1,9,93,9.28,83.28,Win,240,122,118,1.04,True,1
M7480,2023-08-25,Hockey,Delhi Titans,Chennai Chargers,Renee Sur,Goalkeeper,50,28,0,2,6,39,24.45,97.43,Win,95,34,61,4.99,True,2
M7481,2023-09-07,Hockey,Mumbai Warriors,Chennai Chargers,Zaina Jain,Forward,66,91,0,2,1,6,9.77,76.67,Loss,95,8,87,4.81,False,2
M7482,2024-06-11,Hockey,Delhi Titans,Mumbai Warriors,Indrans Zacharia,Goalkeeper,34,26,0,2,4,40,9.29,82.69,Loss,175,161,14,2.63,False,1
M7483,2024-09-15,Hockey,Mumbai Warriors,Delhi Titans,Tiya Kala,Forward,58,76,0,2,5,64,20.18,97.92,Draw,197,186,11,8.31,False,1
M7484,2024-05-08,Football,Kolkata Kings,Mumbai Warriors,Romil Malhotra,Goalkeeper,83,75,2,7,1,55,6.43,78.6,Draw,1,0,1,6.14,True,2
M7485,2024-09-05,Hockey,Kolkata Kings,Delhi Titans,Aaryahi Sachdeva,Midfielder,62,67,0,9,9,80,10.94,76.57,Draw,191,13,178,3.94,False,0
M7486,2023-12-25,Hockey,Mumbai Warriors,Delhi Titans,Hrishita Ben,Goalkeeper,36,83,0,3,4,51,10.0,92.96,Loss,299,161,138,8.84,False,1
M7487,2024-06-07,Cricket,Chennai Chargers,Mumbai Warriors,Bhamini Khare,Wicket-Keeper,32,40,0,2,8,1,7.8,76.56,Draw,47,18,29,2.71,False,2
M7488,2023-09-22,Cricket,Delhi Titans,Mumbai Warriors,Ira Hayer,Wicket-Keeper,73,39,0,10,4,35,9.28,96.68,Loss,10,7,3,8.6,True,2
M7489,2024-10-26,Hockey,Chennai Chargers,Kolkata Kings,Zaina Buch,Forward,37,21,0,6,10,56,21.17,87.44,Loss,147,22,125,8.15,False,0
M7490,2024-05-09,Hockey,Mumbai Warriors,Kolkata Kings,Yuvraj  Raman,Defender,71,2,0,3,0,33,8.35,64.7,Draw,104,24,80,1.62,False,2
M7491,2023-12-16,Football,Mumbai Warriors,Delhi Titans,Samarth Raj,Goalkeeper,30,28,5,8,6,31,18.08,73.02,Win,287,49,238,5.53,True,0
M7492,2025-02-26,Basketball,Delhi Titans,Kolkata Kings,Hiran Sura,Forward,65,63,1,10,7,28,15.62,92.56,Win,290,222,68,7.88,False,1
M7493,2024-04-26,Basketball,Delhi Titans,Mumbai Warriors,Charvi Bhalla,Center,67,10,4,9,3,14,12.04,83.21,Win,6,5,1,9.25,True,2
M7494,2024-05-29,Cricket,Delhi Titans,Kolkata Kings,Veer Kumar,Batsman,82,76,0,10,0,31,19.8,51.61,Draw,122,97,25,5.5,True,2
M7495,2024-03-25,Basketball,Delhi Titans,Chennai Chargers,Jayan Kohli,Guard,53,20,2,6,7,75,20.44,79.28,Win,241,49,192,5.08,True,0
M7496,2023-10-15,Cricket,Mumbai Warriors,Delhi Titans,Shaan Wagle,All-Rounder,43,21,0,5,8,74,12.41,92.74,Loss,168,42,126,8.22,False,0
M7497,2025-02-12,Hockey,Mumbai Warriors,Kolkata Kings,Aradhya Gour,Goalkeeper,76,48,0,5,6,13,11.47,96.94,Win,267,105,162,8.25,True,0
M7498,2024-07-26,Hockey,Delhi Titans,Kolkata Kings,Shanaya Som,Forward,66,3,0,8,5,78,9.89,56.76,Draw,197,104,93,6.2,False,1
M7499,2023-10-27,Cricket,Kolkata Kings,Mumbai Warriors,Nitara Aggarwal,Wicket-Keeper,62,22,0,9,4,91,6.53,51.35,Win,220,197,23,7.12,True,1
M7500,2024-05-12,Cricket,Mumbai Warriors,Chennai Chargers,Ojas Bhagat,Bowler,88,73,0,2,3,98,23.56,98.43,Win,144,97,47,3.34,True,2
M7501,2023-10-14,Basketball,Chennai Chargers,Mumbai Warriors,Adah Mangal,Forward,58,24,4,10,9,77,21.26,93.89,Loss,169,76,93,1.77,True,2
M7502,2024-12-14,Football,Delhi Titans,Chennai Chargers,Lagan Banerjee,Defender,38,3,5,9,1,63,15.87,67.86,Win,128,121,7,3.25,False,1
M7503,2024-08-01,Basketball,Delhi Titans,Kolkata Kings,Manikya Arora,Forward,62,80,4,9,1,80,7.92,74.17,Draw,62,38,24,8.84,True,2
M7504,2024-07-01,Cricket,Mumbai Warriors,Chennai Chargers,Manjari Dugar,Bowler,37,44,0,1,6,48,5.78,61.17,Loss,198,48,150,7.6,True,0
M7505,2025-02-26,Football,Delhi Titans,Mumbai Warriors,Dhruv Lad,Midfielder,74,36,2,4,3,76,7.03,66.69,Loss,58,11,47,5.59,False,2
M7506,2024-06-10,Hockey,Mumbai Warriors,Delhi Titans,Anaya Dhar,Forward,70,71,0,1,5,96,7.75,62.41,Draw,211,121,90,3.87,True,1
M7507,2024-02-10,Cricket,Chennai Chargers,Mumbai Warriors,Hiran Buch,All-Rounder,46,0,0,9,4,43,17.83,52.71,Loss,14,11,3,8.02,False,2
M7508,2024-06-18,Cricket,Delhi Titans,Kolkata Kings,Shayak Gera,Wicket-Keeper,90,76,0,3,7,0,14.38,88.81,Draw,276,155,121,8.48,True,1
M7509,2024-01-23,Hockey,Chennai Chargers,Mumbai Warriors,Ryan Dar,Midfielder,45,23,0,10,7,58,12.37,84.84,Loss,295,239,56,6.43,False,1
M7510,2025-02-01,Football,Mumbai Warriors,Delhi Titans,Shaan Shroff,Goalkeeper,54,8,0,6,1,68,11.65,80.78,Win,146,131,15,2.66,True,1
M7511,2025-01-26,Football,Chennai Chargers,Mumbai Warriors,Yuvaan Gopal,Defender,49,28,0,1,3,97,5.02,81.31,Loss,235,88,147,4.12,True,0
M7512,2023-06-12,Basketball,Kolkata Kings,Chennai Chargers,Manjari Brahmbhatt,Center,31,22,0,1,0,67,22.45,53.75,Win,138,49,89,8.0,False,2
M7513,2025-02-15,Hockey,Mumbai Warriors,Chennai Chargers,Jayant Sahni,Midfielder,71,67,0,9,6,39,14.57,62.6,Win,51,49,2,6.65,False,2
M7514,2023-07-20,Hockey,Chennai Chargers,Mumbai Warriors,Khushi Balan,Defender,78,39,0,9,6,25,5.1,90.24,Loss,277,37,240,9.82,False,0
M7515,2025-05-14,Hockey,Kolkata Kings,Chennai Chargers,Neysa Bassi,Forward,52,2,0,2,10,10,6.58,58.27,Draw,67,31,36,2.69,False,2
M7516,2024-08-24,Football,Kolkata Kings,Chennai Chargers,Shray Gopal,Forward,59,38,2,9,10,40,15.63,85.82,Win,85,47,38,7.78,True,2
M7517,2025-03-02,Football,Delhi Titans,Chennai Chargers,Diya Chaudry,Defender,42,48,4,5,6,24,12.93,52.53,Win,7,7,0,1.68,False,2
M7518,2023-08-14,Basketball,Chennai Chargers,Kolkata Kings,Adira Mangat,Forward,36,77,2,7,10,39,17.59,70.52,Loss,160,73,87,4.32,True,2
M7519,2023-08-25,Cricket,Kolkata Kings,Delhi Titans,Ishaan Choudhury,Bowler,43,37,0,2,6,55,10.52,60.7,Draw,224,87,137,8.58,False,0
M7520,2024-08-15,Football,Delhi Titans,Kolkata Kings,Miraan Kalita,Goalkeeper,90,53,5,0,4,80,20.55,90.52,Win,76,21,55,7.95,False,2
M7521,2024-08-11,Basketball,Chennai Chargers,Kolkata Kings,Aarav Sankar,Center,72,27,2,6,10,89,18.73,57.15,Win,53,36,17,4.42,False,2
M7522,2024-04-28,Basketball,Mumbai Warriors,Chennai Chargers,Samaira Lal,Center,73,22,1,3,5,49,15.32,66.47,Loss,64,32,32,2.15,True,2
M7523,2023-12-13,Cricket,Chennai Chargers,Mumbai Warriors,Yashvi Setty,Wicket-Keeper,55,12,0,8,7,80,5.63,50.46,Draw,245,91,154,9.15,False,0
M7524,2024-08-15,Football,Delhi Titans,Kolkata Kings,Aradhya Bajaj,Defender,78,51,1,0,1,49,9.38,97.64,Loss,250,183,67,5.71,False,1
M7525,2025-04-06,Hockey,Chennai Chargers,Delhi Titans,Shalv Behl,Forward,37,45,0,2,4,29,20.37,83.58,Win,95,62,33,5.96,False,2
M7526,2025-03-17,Cricket,Mumbai Warriors,Kolkata Kings,Miraya Wagle,All-Rounder,63,82,0,3,3,30,16.54,52.94,Loss,212,135,77,6.96,False,1
M7527,2024-01-12,Basketball,Delhi Titans,Mumbai Warriors,Ishita Agate,Forward,70,14,0,2,2,34,15.94,55.91,Win,167,31,136,7.52,False,0
M7528,2024-10-14,Hockey,Kolkata Kings,Chennai Chargers,Shanaya Hayer,Defender,55,76,0,8,9,87,10.53,93.24,Loss,183,146,37,9.37,True,1
M7529,2023-09-17,Cricket,Delhi Titans,Mumbai Warriors,Hiran Walia,Bowler,81,72,0,5,2,39,7.33,52.57,Draw,9,7,2,3.09,False,2
M7530,2024-08-26,Cricket,Mumbai Warriors,Delhi Titans,Farhan Gade,Wicket-Keeper,90,59,0,4,10,6,12.4,93.3,Loss,11,0,11,7.13,True,2
M7531,2024-06-14,Football,Kolkata Kings,Delhi Titans,Devansh Bobal,Forward,30,94,3,8,2,1,7.81,95.88,Loss,234,176,58,2.83,False,1
M7532,2024-12-31,Basketball,Chennai Chargers,Kolkata Kings,Badal Anand,Guard,73,54,1,6,6,83,16.77,76.51,Win,42,35,7,8.53,False,2
M7533,2025-05-15,Cricket,Chennai Chargers,Kolkata Kings,Tushar Kala,All-Rounder,70,39,0,3,8,94,15.75,64.52,Win,259,184,75,9.95,True,1
M7534,2023-06-18,Basketball,Mumbai Warriors,Chennai Chargers,Reyansh Sur,Forward,32,5,3,3,9,98,8.07,68.68,Loss,85,16,69,4.23,False,2
M7535,2024-12-15,Football,Chennai Chargers,Kolkata Kings,Siya Shan,Defender,62,70,3,5,9,56,10.34,61.79,Draw,141,78,63,2.42,True,2
M7536,2024-12-03,Basketball,Kolkata Kings,Mumbai Warriors,Madhav Ahluwalia,Center,82,1,1,2,6,65,14.71,65.51,Loss,160,60,100,6.86,False,0
M7537,2024-04-30,Basketball,Kolkata Kings,Delhi Titans,Anika Balay,Forward,51,96,3,6,7,36,21.64,74.28,Loss,280,213,67,1.18,True,1
M7538,2025-01-10,Football,Kolkata Kings,Mumbai Warriors,Navya Gour,Defender,62,72,3,8,0,31,16.75,58.26,Loss,167,24,143,4.59,True,0
M7539,2023-07-18,Basketball,Mumbai Warriors,Kolkata Kings,Piya Sinha,Center,44,18,1,3,10,2,20.09,74.7,Draw,1,0,1,9.97,False,2
M7540,2025-01-06,Basketball,Mumbai Warriors,Delhi Titans,Farhan Dhar,Center,49,25,2,8,5,75,23.15,51.16,Loss,294,160,134,6.16,True,1
M7541,2023-10-10,Cricket,Chennai Chargers,Mumbai Warriors,Divit Vyas,All-Rounder,78,65,0,0,8,6,24.02,52.49,Win,210,30,180,2.85,True,0
M7542,2024-01-06,Football,Kolkata Kings,Mumbai Warriors,Elakshi Bhatti,Goalkeeper,90,93,0,5,8,79,12.19,57.84,Win,77,41,36,4.24,True,2
M7543,2023-12-09,Football,Delhi Titans,Chennai Chargers,Jivika Sibal,Goalkeeper,37,67,4,4,4,57,16.34,74.68,Win,195,144,51,7.65,False,1
M7544,2025-04-29,Hockey,Delhi Titans,Kolkata Kings,Ehsaan Chaudhry,Defender,74,31,0,6,4,66,16.58,99.33,Loss,145,88,57,5.61,True,2
M7545,2023-09-13,Football,Kolkata Kings,Mumbai Warriors,Navya Varughese,Goalkeeper,84,75,1,8,1,65,22.4,69.54,Win,181,8,173,6.05,False,0
M7546,2025-05-23,Football,Mumbai Warriors,Chennai Chargers,Anay Sagar,Goalkeeper,50,33,4,8,1,52,19.26,54.59,Loss,100,68,32,4.18,False,2
M7547,2025-03-14,Football,Delhi Titans,Chennai Chargers,Bhavin Ramanathan,Goalkeeper,41,13,0,6,5,0,13.4,87.16,Loss,69,13,56,2.01,False,2
M7548,2024-03-24,Football,Mumbai Warriors,Chennai Chargers,Mohanlal Kannan,Midfielder,86,2,1,9,10,66,21.89,80.49,Loss,208,204,4,2.76,False,1
M7549,2025-03-27,Basketball,Mumbai Warriors,Delhi Titans,Kashvi Amble,Guard,72,45,5,9,2,78,18.15,68.54,Win,148,84,64,9.93,True,2
M7550,2025-04-28,Cricket,Delhi Titans,Kolkata Kings,Biju Goswami,Batsman,33,25,0,1,2,75,5.14,68.66,Win,96,19,77,8.23,False,2
M7551,2025-03-09,Cricket,Delhi Titans,Kolkata Kings,Madhav Gulati,Bowler,49,7,0,6,9,95,24.21,54.89,Win,43,24,19,1.21,True,2
M7552,2024-09-03,Basketball,Kolkata Kings,Delhi Titans,Ela Lall,Guard,68,64,5,3,6,78,22.88,99.0,Loss,1,1,0,2.01,True,2
M7553,2024-02-06,Hockey,Delhi Titans,Mumbai Warriors,Dhanuk Deep,Defender,37,88,0,9,8,82,6.16,80.35,Win,116,16,100,6.22,False,2
M7554,2024-07-03,Cricket,Chennai Chargers,Delhi Titans,Veer Apte,Batsman,69,54,0,8,7,52,19.67,99.77,Loss,102,88,14,5.69,False,2
M7555,2024-11-05,Cricket,Kolkata Kings,Chennai Chargers,Kanav Rattan,Wicket-Keeper,41,12,0,2,9,90,8.23,98.66,Draw,194,51,143,5.47,False,0
M7556,2024-08-23,Basketball,Kolkata Kings,Mumbai Warriors,Lagan Boase,Center,36,88,2,8,0,33,13.08,99.21,Draw,21,6,15,6.11,True,2
M7557,2023-11-23,Cricket,Chennai Chargers,Mumbai Warriors,Khushi Srivastava,Batsman,47,17,0,7,3,85,18.85,95.12,Loss,170,34,136,3.9,True,0
M7558,2024-05-19,Basketball,Mumbai Warriors,Kolkata Kings,Nakul Lad,Forward,47,86,5,4,10,62,24.8,61.06,Draw,243,150,93,4.76,True,1
M7559,2024-05-04,Cricket,Chennai Chargers,Mumbai Warriors,Kaira Ranganathan,Bowler,64,32,0,4,9,24,12.82,51.95,Loss,272,198,74,4.38,False,1
M7560,2024-07-02,Basketball,Delhi Titans,Chennai Chargers,Anahi Rao,Forward,77,70,3,3,3,42,5.99,50.32,Win,75,51,24,7.11,True,2
M7561,2023-06-15,Basketball,Chennai Chargers,Delhi Titans,Seher Hegde,Forward,80,79,5,9,0,44,12.16,51.23,Loss,266,66,200,1.79,False,0
M7562,2023-09-30,Cricket,Kolkata Kings,Mumbai Warriors,Hunar Sama,Wicket-Keeper,31,62,0,6,9,92,11.03,87.93,Win,177,114,63,9.83,True,1
M7563,2025-05-11,Football,Kolkata Kings,Mumbai Warriors,Mahika Kothari,Goalkeeper,79,61,1,8,9,97,8.24,77.64,Draw,210,74,136,8.7,False,0
M7564,2023-11-06,Football,Kolkata Kings,Chennai Chargers,Nitara Gupta,Defender,52,65,3,2,3,71,20.95,64.09,Draw,47,41,6,4.5,False,2
M7565,2024-08-25,Hockey,Delhi Titans,Kolkata Kings,Saanvi Kadakia,Defender,89,74,0,0,2,28,18.41,52.8,Win,131,99,32,3.19,True,2
M7566,2024-03-22,Football,Delhi Titans,Kolkata Kings,Khushi Varkey,Goalkeeper,57,100,4,0,3,79,14.74,88.82,Win,33,18,15,3.86,True,2
M7567,2024-05-01,Hockey,Chennai Chargers,Kolkata Kings,Saira Dash,Midfielder,38,79,0,4,7,61,5.84,56.4,Win,69,66,3,2.55,False,2
M7568,2023-07-23,Hockey,Chennai Chargers,Kolkata Kings,Jayant Sidhu,Goalkeeper,84,44,0,9,8,29,17.96,78.11,Win,258,246,12,1.71,False,1
M7569,2024-10-29,Basketball,Delhi Titans,Mumbai Warriors,Kabir Kashyap,Forward,63,86,3,10,1,79,24.99,51.01,Draw,141,31,110,9.63,True,0
M7570,2024-08-31,Cricket,Mumbai Warriors,Kolkata Kings,Uthkarsh Mani,Wicket-Keeper,63,74,0,5,5,17,23.77,82.91,Draw,299,109,190,4.07,True,0
M7571,2024-07-05,Cricket,Delhi Titans,Mumbai Warriors,Romil Mangal,Wicket-Keeper,32,39,0,8,6,29,24.68,91.66,Win,120,43,77,2.59,True,2
M7572,2023-06-27,Basketball,Mumbai Warriors,Chennai Chargers,Khushi Choudhury,Guard,31,72,2,10,0,46,18.66,86.85,Win,61,31,30,3.77,True,2
M7573,2024-05-13,Cricket,Kolkata Kings,Chennai Chargers,Hazel Walia,Wicket-Keeper,66,5,0,4,7,62,5.09,59.83,Win,64,12,52,3.09,False,2
M7574,2023-08-22,Basketball,Kolkata Kings,Chennai Chargers,Shayak Bal,Forward,52,68,1,3,10,27,13.83,97.15,Draw,218,52,166,7.88,False,0
M7575,2024-03-23,Cricket,Delhi Titans,Mumbai Warriors,Madhup Sibal,Wicket-Keeper,56,83,0,3,9,83,16.88,55.06,Win,199,126,73,7.56,True,1
M7576,2024-05-18,Football,Chennai Chargers,Delhi Titans,Shanaya Barman,Forward,60,53,3,0,2,63,17.92,66.48,Loss,71,5,66,1.83,False,2
M7577,2024-09-12,Cricket,Chennai Chargers,Kolkata Kings,Tushar Borah,Bowler,50,79,0,10,10,45,19.68,78.53,Win,264,50,214,7.83,False,0
M7578,2024-06-03,Cricket,Delhi Titans,Chennai Chargers,Indrans Madan,Batsman,84,0,0,7,10,7,13.35,89.78,Loss,238,53,185,6.05,False,0
M7579,2024-01-10,Basketball,Delhi Titans,Chennai Chargers,Adah Sabharwal,Forward,65,35,1,4,6,18,15.0,91.76,Loss,17,2,15,9.48,False,2
M7580,2024-05-15,Basketball,Mumbai Warriors,Kolkata Kings,Kabir Keer,Guard,46,81,2,7,10,70,13.24,80.81,Win,36,3,33,3.35,True,2
M7581,2024-08-11,Football,Kolkata Kings,Mumbai Warriors,Pihu Madan,Midfielder,51,39,3,3,5,91,15.92,76.96,Win,167,136,31,5.23,False,1
M7582,2025-02-01,Hockey,Chennai Chargers,Kolkata Kings,Tiya Chaudhary,Midfielder,67,13,0,9,7,71,24.4,59.11,Loss,24,1,23,4.21,True,2
M7583,2024-08-13,Basketball,Mumbai Warriors,Chennai Chargers,Eva Tailor,Guard,77,54,0,6,7,74,10.72,93.33,Draw,3,0,3,7.27,False,2
M7584,2025-05-05,Football,Mumbai Warriors,Delhi Titans,Kismat Barman,Goalkeeper,58,78,5,7,7,41,22.78,57.4,Win,90,0,90,1.21,False,2
M7585,2024-07-29,Football,Delhi Titans,Chennai Chargers,Arnav Ratta,Defender,47,82,5,8,2,64,20.19,83.83,Win,68,36,32,7.57,False,2
M7586,2024-02-01,Cricket,Kolkata Kings,Mumbai Warriors,Dishani Raju,Wicket-Keeper,76,23,0,9,1,75,24.65,89.26,Win,67,44,23,6.17,True,2
M7587,2024-07-04,Cricket,Mumbai Warriors,Delhi Titans,Vedika Lata,Batsman,71,23,0,6,7,50,9.54,79.81,Draw,245,236,9,7.56,False,1
M7588,2025-01-16,Hockey,Chennai Chargers,Delhi Titans,Gatik Sagar,Forward,53,82,0,9,10,85,15.27,73.5,Draw,235,219,16,5.96,False,1
M7589,2024-08-08,Hockey,Chennai Chargers,Delhi Titans,Stuvan Goda,Goalkeeper,81,0,0,0,4,18,19.98,92.48,Win,217,79,138,1.76,True,0
M7590,2024-03-29,Hockey,Chennai Chargers,Kolkata Kings,Kiaan Singh,Goalkeeper,45,97,0,7,4,12,16.72,86.89,Draw,118,43,75,9.78,True,2
M7591,2024-02-04,Hockey,Mumbai Warriors,Delhi Titans,Tushar Char,Forward,74,69,0,0,4,60,8.02,62.96,Draw,33,10,23,2.76,True,2
M7592,2023-10-24,Football,Mumbai Warriors,Delhi Titans,Aaryahi Bhagat,Midfielder,55,97,2,0,0,27,13.14,93.17,Win,277,95,182,1.03,True,0
M7593,2023-07-16,Basketball,Mumbai Warriors,Chennai Chargers,Shaan Bath,Center,58,20,0,5,6,0,17.86,54.48,Win,294,62,232,1.3,False,0
M7594,2025-01-07,Football,Chennai Chargers,Delhi Titans,Nehmat Sibal,Defender,73,62,4,9,3,49,8.27,56.63,Win,263,185,78,7.66,False,1
M7595,2023-06-10,Hockey,Mumbai Warriors,Kolkata Kings,Aarav Dugar,Goalkeeper,49,84,0,4,8,100,10.36,99.19,Draw,11,7,4,9.14,False,2
M7596,2024-09-28,Cricket,Delhi Titans,Mumbai Warriors,Romil Goel,Batsman,90,10,0,5,4,68,19.69,83.71,Draw,94,2,92,2.02,True,2
M7597,2023-06-29,Hockey,Chennai Chargers,Delhi Titans,Aarush Singhal,Defender,80,87,0,9,9,91,24.61,61.71,Win,58,18,40,9.46,True,2
M7598,2024-01-14,Hockey,Kolkata Kings,Chennai Chargers,Navya Gera,Midfielder,37,99,0,0,8,96,23.96,56.53,Win,295,291,4,6.12,True,1
M7599,2025-01-02,Hockey,Mumbai Warriors,Chennai Chargers,Amira Bedi,Midfielder,45,7,0,8,2,95,12.71,50.76,Draw,247,233,14,2.04,True,1
M7600,2024-01-08,Basketball,Delhi Titans,Mumbai Warriors,Hridaan Varty,Forward,58,10,2,8,9,47,13.28,78.06,Draw,105,35,70,5.78,False,2
M7601,2024-09-01,Hockey,Mumbai Warriors,Kolkata Kings,Stuvan Din,Defender,30,47,0,7,5,52,16.72,89.65,Draw,161,18,143,4.89,True,0
M7602,2024-01-28,Football,Chennai Chargers,Kolkata Kings,Taran Rajagopal,Goalkeeper,50,76,3,10,1,32,10.73,79.31,Win,281,135,146,3.22,False,0
M7603,2024-02-17,Football,Chennai Chargers,Mumbai Warriors,Jivika Saran,Goalkeeper,75,49,2,10,7,64,13.43,59.79,Loss,80,75,5,4.44,True,2
M7604,2023-11-09,Cricket,Kolkata Kings,Chennai Chargers,Saira Desai,Batsman,46,61,0,6,5,57,23.68,84.82,Loss,278,95,183,3.55,True,0
M7605,2025-05-28,Cricket,Chennai Chargers,Kolkata Kings,Vidur Roy,Bowler,50,98,0,1,4,82,12.65,65.0,Loss,264,199,65,2.15,True,1
M7606,2024-08-07,Cricket,Delhi Titans,Kolkata Kings,Misha Dada,All-Rounder,76,15,0,4,7,38,21.45,64.31,Win,125,45,80,7.73,True,2
M7607,2023-11-07,Cricket,Delhi Titans,Kolkata Kings,Shanaya Thaman,All-Rounder,56,13,0,8,0,77,14.02,65.84,Win,175,24,151,1.02,True,0
M7608,2025-04-07,Football,Mumbai Warriors,Chennai Chargers,Raghav Raman,Goalkeeper,79,60,5,10,8,73,23.63,50.43,Draw,230,49,181,5.13,True,0
M7609,2025-02-15,Hockey,Delhi Titans,Kolkata Kings,Amani Andra,Goalkeeper,67,7,0,8,3,85,15.44,52.72,Loss,183,44,139,9.57,True,0
M7610,2023-09-06,Cricket,Mumbai Warriors,Chennai Chargers,Manikya Jhaveri,Bowler,57,62,0,6,4,50,15.48,83.16,Win,268,116,152,7.12,True,0
M7611,2024-11-19,Basketball,Chennai Chargers,Kolkata Kings,Mamooty Sura,Center,30,22,2,1,9,52,11.31,59.25,Loss,18,1,17,6.55,True,2
M7612,2023-12-30,Cricket,Chennai Chargers,Kolkata Kings,Drishya Biswas,Batsman,41,73,0,1,9,92,23.27,86.82,Loss,50,50,0,3.08,True,2
M7613,2023-10-18,Basketball,Mumbai Warriors,Delhi Titans,Vardaniya Loke,Forward,67,62,0,4,4,30,17.93,65.16,Win,226,56,170,2.64,True,0
M7614,2023-11-22,Basketball,Chennai Chargers,Kolkata Kings,Seher Suresh,Forward,78,47,2,5,1,28,15.53,96.52,Loss,87,1,86,6.18,False,2
M7615,2023-10-18,Basketball,Kolkata Kings,Chennai Chargers,Mannat Swamy,Guard,55,52,5,2,0,86,14.61,61.68,Draw,57,6,51,9.86,False,2
M7616,2024-12-22,Football,Kolkata Kings,Chennai Chargers,Akarsh Bala,Goalkeeper,66,39,2,3,3,13,8.71,58.02,Draw,73,19,54,4.25,False,2
M7617,2023-10-07,Cricket,Kolkata Kings,Mumbai Warriors,Rania Chanda,Batsman,47,37,0,5,8,71,20.86,90.08,Draw,275,145,130,3.4,False,1
M7618,2025-04-05,Cricket,Chennai Chargers,Mumbai Warriors,Anahita Sood,Wicket-Keeper,36,38,0,2,3,91,23.74,55.86,Draw,61,8,53,7.32,True,2
M7619,2025-03-03,Basketball,Delhi Titans,Mumbai Warriors,Saanvi Char,Forward,60,30,1,3,5,96,23.4,68.39,Win,193,96,97,6.85,True,0
M7620,2024-03-29,Cricket,Mumbai Warriors,Delhi Titans,Yuvaan Sura,All-Rounder,37,100,0,8,4,19,12.52,78.76,Win,232,150,82,5.46,False,1
M7621,2024-06-07,Cricket,Delhi Titans,Chennai Chargers,Nehmat Suri,All-Rounder,49,58,0,7,2,27,6.89,55.96,Draw,107,101,6,2.34,False,2
M7622,2024-05-17,Hockey,Mumbai Warriors,Kolkata Kings,Charvi Chandran,Goalkeeper,67,22,0,5,5,40,20.29,87.88,Draw,262,43,219,4.21,True,0
M7623,2024-11-13,Football,Chennai Chargers,Mumbai Warriors,Indrans Agrawal,Midfielder,58,36,4,3,9,12,19.56,58.88,Win,115,111,4,7.82,True,1
M7624,2023-11-09,Cricket,Mumbai Warriors,Delhi Titans,Jayan Shroff,All-Rounder,86,56,0,1,9,6,15.87,96.72,Win,198,193,5,8.8,True,1
M7625,2024-06-27,Cricket,Chennai Chargers,Kolkata Kings,Shanaya Sridhar,Wicket-Keeper,77,46,0,3,1,47,6.31,68.76,Loss,295,78,217,7.61,True,0
M7626,2025-02-22,Hockey,Mumbai Warriors,Chennai Chargers,Romil Amble,Forward,56,4,0,2,2,4,8.53,78.35,Draw,29,4,25,2.9,False,2
M7627,2023-08-08,Football,Mumbai Warriors,Kolkata Kings,Lakshay Gour,Goalkeeper,89,69,0,9,5,93,14.09,56.95,Loss,87,54,33,5.83,False,2
M7628,2025-05-05,Hockey,Delhi Titans,Chennai Chargers,Lagan Lall,Goalkeeper,54,21,0,0,9,82,8.17,50.13,Draw,165,5,160,3.85,False,0
M7629,2024-10-11,Hockey,Delhi Titans,Kolkata Kings,Mehul Joshi,Goalkeeper,90,46,0,9,0,65,19.85,77.0,Win,173,20,153,1.42,True,0
M7630,2025-03-31,Hockey,Delhi Titans,Kolkata Kings,Fateh Kapur,Forward,68,8,0,1,9,28,13.9,80.79,Draw,129,2,127,3.51,True,0
M7631,2025-03-28,Football,Mumbai Warriors,Delhi Titans,Mahika Swaminathan,Goalkeeper,67,70,3,2,9,78,5.47,88.86,Win,1,1,0,6.26,True,2
M7632,2024-08-16,Football,Kolkata Kings,Chennai Chargers,Devansh Jhaveri,Defender,84,90,3,5,5,24,18.22,57.49,Win,89,69,20,2.16,True,2
M7633,2025-05-08,Basketball,Delhi Titans,Chennai Chargers,Bhamini Bansal,Forward,48,24,2,3,3,20,18.37,97.83,Draw,64,5,59,3.84,True,2
M7634,2025-02-04,Football,Chennai Chargers,Kolkata Kings,Rohan Raj,Forward,70,31,0,8,9,8,19.55,60.53,Draw,9,5,4,5.37,False,2
M7635,2023-11-26,Cricket,Mumbai Warriors,Kolkata Kings,Saksham Lalla,Wicket-Keeper,77,31,0,0,4,30,11.11,54.85,Draw,158,82,76,6.28,True,2
M7636,2024-06-19,Hockey,Mumbai Warriors,Kolkata Kings,Kimaya Kaul,Defender,69,20,0,2,2,57,23.39,92.74,Win,174,68,106,7.34,False,0
M7637,2023-12-26,Basketball,Chennai Chargers,Mumbai Warriors,Yakshit Bhatia,Center,33,80,3,7,10,84,22.35,62.3,Loss,146,116,30,9.41,False,1
M7638,2025-05-01,Hockey,Delhi Titans,Mumbai Warriors,Keya Thakur,Defender,83,54,0,8,5,74,16.33,69.05,Win,197,130,67,3.6,False,1
M7639,2024-05-09,Hockey,Kolkata Kings,Chennai Chargers,Miraya Ratti,Midfielder,62,42,0,6,3,88,13.18,86.59,Loss,216,52,164,9.86,False,0
M7640,2024-03-02,Cricket,Kolkata Kings,Delhi Titans,Ehsaan Ganesh,Bowler,55,88,0,5,1,59,12.92,89.85,Win,137,134,3,1.04,False,1
